side1,side2,side3,side1+side2,side1+side3,side2+side3,validity
77855,25881,45062,103736,122917,70943,0
51286,28942,1679,80228,52965,30621,0
22787,16601,11164,39388,33951,27765,1
40776,31653,10122,72429,50898,41775,1
3458,27705,13848,31163,17306,41553,0
4452,94088,57231,98540,61683,151319,0
70997,69582,70702,140579,141699,140284,1
58188,12423,93479,70611,151667,105902,0
71409,93480,30560,164889,101969,124040,1
20967,22298,10724,43265,31691,33022,1
6138,60446,46826,66584,52964,107272,0
62916,12133,64588,75049,127504,76721,1
48299,75690,36313,123989,84612,112003,1
65840,37966,5857,103806,71697,43823,0
89418,62950,54875,152368,144293,117825,1
75804,82273,33930,158077,109734,116203,1
80564,18948,73493,99512,154057,92441,1
10262,56408,87791,66670,98053,144199,0
41516,4592,84645,46108,126161,89237,0
73488,16221,92998,89709,166486,109219,0
74883,96015,89968,170898,164851,185983,1
95172,72919,97616,168091,192788,170535,1
77049,26457,18083,103506,95132,44540,0
32993,30014,40145,63007,73138,70159,1
27054,53968,82264,81022,109318,136232,0
39777,14686,11431,54463,51208,26117,0
65639,33387,24475,99026,90114,57862,0
81784,6912,62897,88696,144681,69809,0
37845,76809,17591,114654,55436,94400,0
54463,49408,21565,103871,76028,70973,1
38076,42325,81203,80401,119279,123528,0
60115,37265,63587,97380,123702,100852,1
8774,55427,9673,64201,18447,65100,0
40810,92887,58231,133697,99041,151118,1
92725,26553,34793,119278,127518,61346,0
76634,17623,34718,94257,111352,52341,0
53487,86980,98997,140467,152484,185977,1
28323,28667,39960,56990,68283,68627,1
97698,91692,41696,189390,139394,133388,1
82234,87845,60911,170079,143145,148756,1
60172,74406,78175,134578,138347,152581,1
7746,74472,24930,82218,32676,99402,0
42804,29930,65237,72734,108041,95167,1
19444,8726,43102,28170,62546,51828,0
50005,8474,63234,58479,113239,71708,0
58475,25653,7995,84128,66470,33648,0
18886,23316,26757,42202,45643,50073,1
75372,97460,76899,172832,152271,174359,1
54704,99888,38266,154592,92970,138154,0
82093,42773,73628,124866,155721,116401,1
61684,52465,92885,114149,154569,145350,1
72618,8551,45477,81169,118095,54028,0
96253,80264,82417,176517,178670,162681,1
64717,83031,16237,147748,80954,99268,0
83838,66145,79502,149983,163340,145647,1
27751,68259,93123,96010,120874,161382,1
46760,30278,31231,77038,77991,61509,1
92842,33405,51816,126247,144658,85221,0
5673,7304,32378,12977,38051,39682,0
98773,72942,56183,171715,154956,129125,1
58782,87412,20348,146194,79130,107760,0
3504,76609,17214,80113,20718,93823,0
31443,41263,39573,72706,71016,80836,1
97362,88407,81732,185769,179094,170139,1
1052,39712,43583,40764,44635,83295,0
44083,22105,79945,66188,124028,102050,0
1214,52654,36694,53868,37908,89348,0
3169,83403,4862,86572,8031,88265,0
76432,66371,9095,142803,85527,75466,0
16853,88499,16151,105352,33004,104650,0
3226,82846,61726,86072,64952,144572,0
28467,85408,58362,113875,86829,143770,1
43365,97116,59002,140481,102367,156118,1
10870,84954,16059,95824,26929,101013,0
31625,77816,93290,109441,124915,171106,1
23129,42089,14236,65218,37365,56325,0
67228,94002,16476,161230,83704,110478,0
1583,46147,45815,47730,47398,91962,1
66911,42389,43111,109300,110022,85500,1
88746,56477,96960,145223,185706,153437,1
40490,78792,23019,119282,63509,101811,0
80149,54371,14639,134520,94788,69010,0
72188,48431,75581,120619,147769,124012,1
54020,90427,52059,144447,106079,142486,1
69738,89141,97516,158879,167254,186657,1
83168,65241,82675,148409,165843,147916,1
77457,87246,23907,164703,101364,111153,1
88797,74051,85729,162848,174526,159780,1
62671,26144,3767,88815,66438,29911,0
94664,28976,1623,123640,96287,30599,0
96127,61716,36960,157843,133087,98676,1
54379,97780,97240,152159,151619,195020,1
39090,10564,30222,49654,69312,40786,1
33749,69007,96117,102756,129866,165124,1
17315,41634,66714,58949,84029,108348,0
19012,97903,61490,116915,80502,159393,0
2884,40623,29278,43507,32162,69901,0
15001,30674,50862,45675,65863,81536,0
57757,18580,63672,76337,121429,82252,1
86809,6188,50545,92997,137354,56733,0
2510,86482,24779,88992,27289,111261,0
3576,41135,24174,44711,27750,65309,0
50228,80034,58094,130262,108322,138128,1
56466,76862,22006,133328,78472,98868,1
92300,22201,71016,114501,163316,93217,1
73935,12980,93532,86915,167467,106512,0
16008,73076,92828,89084,108836,165904,0
55328,97305,26808,152633,82136,124113,0
34314,23910,20392,58224,54706,44302,1
96017,28277,65263,124294,161280,93540,0
62184,20168,1745,82352,63929,21913,0
90035,79779,35578,169814,125613,115357,1
72507,18649,90285,91156,162792,108934,1
67507,92653,88992,160160,156499,181645,1
29009,31140,61750,60149,90759,92890,0
21127,96543,14394,117670,35521,110937,0
81888,22892,69440,104780,151328,92332,1
493,59614,42093,60107,42586,101707,0
57603,61530,79235,119133,136838,140765,1
21218,1840,65030,23058,86248,66870,0
96350,21638,76596,117988,172946,98234,1
31383,65870,91935,97253,123318,157805,1
79593,63414,71819,143007,151412,135233,1
63969,62554,56390,126523,120359,118944,1
80204,73243,9172,153447,89376,82415,1
91294,2569,62335,93863,153629,64904,0
82996,56183,97361,139179,180357,153544,1
94451,5071,77017,99522,171468,82088,0
71116,35741,25686,106857,96802,61427,0
7571,50426,13911,57997,21482,64337,0
46746,84626,50045,131372,96791,134671,1
14095,391,35013,14486,49108,35404,0
64325,41091,16941,105416,81266,58032,0
71540,13408,30506,84948,102046,43914,0
40860,2993,73196,43853,114056,76189,0
64623,83552,97585,148175,162208,181137,1
37913,34618,28147,72531,66060,62765,1
55642,33995,42294,89637,97936,76289,1
9025,77153,24295,86178,33320,101448,0
39466,81362,23484,120828,62950,104846,0
15268,47686,60685,62954,75953,108371,1
35025,18734,12479,53759,47504,31213,0
9388,58989,55581,68377,64969,114570,1
89150,16609,82230,105759,171380,98839,1
40254,94571,94284,134825,134538,188855,1
69326,94149,4717,163475,74043,98866,0
88839,99093,9587,187932,98426,108680,0
8693,81586,85638,90279,94331,167224,1
62000,49518,18579,111518,80579,68097,1
34236,70027,90769,104263,125005,160796,1
95974,18733,17934,114707,113908,36667,0
43806,25767,37879,69573,81685,63646,1
44381,14103,39370,58484,83751,53473,1
16162,83149,48789,99311,64951,131938,0
59909,68412,56682,128321,116591,125094,1
52809,33889,15817,86698,68626,49706,0
70987,17556,14349,88543,85336,31905,0
68594,17520,53097,86114,121691,70617,1
10347,25950,80306,36297,90653,106256,0
81410,13857,5591,95267,87001,19448,0
72768,66413,98303,139181,171071,164716,1
42546,40042,52921,82588,95467,92963,1
91307,47810,42524,139117,133831,90334,0
61420,1228,562,62648,61982,1790,0
28573,75989,81728,104562,110301,157717,1
97254,69665,48563,166919,145817,118228,1
79893,70634,5089,150527,84982,75723,0
31804,77606,97162,109410,128966,174768,1
60052,15715,83546,75767,143598,99261,0
38071,43050,59013,81121,97084,102063,1
22951,80599,96636,103550,119587,177235,1
14312,54975,84216,69287,98528,139191,0
63956,65201,10931,129157,74887,76132,1
52444,26564,97172,79008,149616,123736,0
80824,55364,47929,136188,128753,103293,1
54175,12191,10109,66366,64284,22300,0
80271,18906,26956,99177,107227,45862,0
74568,5101,95374,79669,169942,100475,0
75049,20686,98853,95735,173902,119539,0
12613,68537,98736,81150,111349,167273,0
84036,11766,51955,95802,135991,63721,0
65022,34433,80456,99455,145478,114889,1
44425,82961,46128,127386,90553,129089,1
98988,5855,25663,104843,124651,31518,0
50256,25566,44125,75822,94381,69691,1
90920,97232,95416,188152,186336,192648,1
41492,57992,61062,99484,102554,119054,1
17580,65773,28966,83353,46546,94739,0
19474,3857,59788,23331,79262,63645,0
16133,642,92430,16775,108563,93072,0
23801,43696,65458,67497,89259,109154,1
66490,51248,84618,117738,151108,135866,1
19032,73009,14821,92041,33853,87830,0
83696,18890,69495,102586,153191,88385,1
61913,47519,62016,109432,123929,109535,1
88708,10372,39023,99080,127731,49395,0
62286,16804,99132,79090,161418,115936,0
89837,68017,94629,157854,184466,162646,1
54839,45825,47930,100664,102769,93755,1
84602,70906,98006,155508,182608,168912,1
65804,79010,60610,144814,126414,139620,1
30274,21915,78396,52189,108670,100311,0
19746,48242,34293,67988,54039,82535,1
16943,17625,27236,34568,44179,44861,1
29560,70230,3043,99790,32603,73273,0
92280,24294,71602,116574,163882,95896,1
15778,15189,46622,30967,62400,61811,0
81672,41907,93931,123579,175603,135838,1
97002,78035,4038,175037,101040,82073,0
23093,51161,70596,74254,93689,121757,1
43398,82213,26911,125611,70309,109124,0
45814,49389,21409,95203,67223,70798,1
58180,94104,15648,152284,73828,109752,0
76039,39052,59197,115091,135236,98249,1
91831,42094,91807,133925,183638,133901,1
59228,66771,85882,125999,145110,152653,1
6169,37867,48964,44036,55133,86831,0
55658,27748,1290,83406,56948,29038,0
2902,95084,31190,97986,34092,126274,0
73113,11652,84018,84765,157131,95670,1
59760,44626,55631,104386,115391,100257,1
37029,63270,83770,100299,120799,147040,1
67968,6131,73675,74099,141643,79806,1
71780,82929,91959,154709,163739,174888,1
31852,45685,38232,77537,70084,83917,1
30968,5747,55853,36715,86821,61600,0
78359,27621,71217,105980,149576,98838,1
61023,85015,38230,146038,99253,123245,1
50121,18161,88319,68282,138440,106480,0
16318,62583,93957,78901,110275,156540,0
928,68950,48904,69878,49832,117854,0
5147,8051,53864,13198,59011,61915,0
38541,85134,74176,123675,112717,159310,1
66789,28085,76469,94874,143258,104554,1
27731,97300,42702,125031,70433,140002,0
53141,67343,89329,120484,142470,156672,1
95456,23671,38052,119127,133508,61723,0
59575,88681,75996,148256,135571,164677,1
4072,35800,45874,39872,49946,81674,0
18468,14007,41723,32475,60191,55730,0
97940,64713,21869,162653,119809,86582,0
23974,97914,95061,121888,119035,192975,1
86389,22481,8612,108870,95001,31093,0
76536,46567,86477,123103,163013,133044,1
31268,8461,11176,39729,42444,19637,0
15225,2947,79849,18172,95074,82796,0
48144,7107,21329,55251,69473,28436,0
35459,60833,54775,96292,90234,115608,1
98058,28989,15958,127047,114016,44947,0
9409,72034,3531,81443,12940,75565,0
75793,11747,1054,87540,76847,12801,0
76596,5747,64923,82343,141519,70670,0
84400,94392,77699,178792,162099,172091,1
74827,77641,14516,152468,89343,92157,1
60245,13025,15695,73270,75940,28720,0
81570,68077,79845,149647,161415,147922,1
13953,35766,18732,49719,32685,54498,0
29103,54425,94409,83528,123512,148834,0
61103,98658,95457,159761,156560,194115,1
66582,2986,19559,69568,86141,22545,0
54471,67250,7567,121721,62038,74817,0
32298,60147,52295,92445,84593,112442,1
39100,31379,27293,70479,66393,58672,1
87422,59536,21581,146958,109003,81117,0
69755,52517,30142,122272,99897,82659,1
66877,49741,94490,116618,161367,144231,1
9302,38737,7539,48039,16841,46276,0
31706,44271,18036,75977,49742,62307,1
60323,34215,36641,94538,96964,70856,1
78451,76668,63543,155119,141994,140211,1
15580,37601,98372,53181,113952,135973,0
26057,25819,85157,51876,111214,110976,0
6545,90734,94619,97279,101164,185353,1
42659,39444,95825,82103,138484,135269,0
93552,75285,68069,168837,161621,143354,1
81626,86824,63622,168450,145248,150446,1
59633,76122,68713,135755,128346,144835,1
80016,33419,35045,113435,115061,68464,0
9360,48226,52539,57586,61899,100765,1
62471,34145,8229,96616,70700,42374,0
97708,56658,72443,154366,170151,129101,1
66644,12890,12148,79534,78792,25038,0
98973,85407,28747,184380,127720,114154,1
61891,83619,96459,145510,158350,180078,1
69436,58557,77552,127993,146988,136109,1
38243,65252,59528,103495,97771,124780,1
17138,23163,45973,40301,63111,69136,0
89263,90051,85826,179314,175089,175877,1
13055,90427,60162,103482,73217,150589,0
98385,91127,7087,189512,105472,98214,0
33479,7823,7898,41302,41377,15721,0
47444,1098,11273,48542,58717,12371,0
14862,41528,48138,56390,63000,89666,1
48444,58119,43294,106563,91738,101413,1
44098,85734,45386,129832,89484,131120,1
98508,60135,81570,158643,180078,141705,1
95692,74583,55001,170275,150693,129584,1
5374,86002,54979,91376,60353,140981,0
94696,17888,89336,112584,184032,107224,1
35576,75592,80445,111168,116021,156037,1
26175,12079,24325,38254,50500,36404,1
98422,82269,93446,180691,191868,175715,1
93219,97032,17000,190251,110219,114032,1
77768,50660,51940,128428,129708,102600,1
43551,94111,79986,137662,123537,174097,1
96288,72630,93746,168918,190034,166376,1
34560,70216,61660,104776,96220,131876,1
94232,8401,34943,102633,129175,43344,0
45329,49029,76514,94358,121843,125543,1
86427,86111,93318,172538,179745,179429,1
12242,86591,16011,98833,28253,102602,0
52224,236,75877,52460,128101,76113,0
43341,50639,42221,93980,85562,92860,1
37183,77299,75515,114482,112698,152814,1
90815,67981,46310,158796,137125,114291,1
12170,5041,35123,17211,47293,40164,0
78882,34424,53257,113306,132139,87681,1
13409,46958,65165,60367,78574,112123,0
63048,7746,47433,70794,110481,55179,0
35124,11371,13473,46495,48597,24844,0
24974,51933,40881,76907,65855,92814,1
88337,58094,55697,146431,144034,113791,1
40996,68861,69300,109857,110296,138161,1
95797,65804,38479,161601,134276,104283,1
43182,37400,46344,80582,89526,83744,1
98464,48648,50609,147112,149073,99257,1
66530,73913,9444,140443,75974,83357,1
93974,10680,27140,104654,121114,37820,0
79552,25223,33574,104775,113126,58797,0
85476,64852,12242,150328,97718,77094,0
17810,8953,31808,26763,49618,40761,0
49758,6147,20173,55905,69931,26320,0
33029,60847,1560,93876,34589,62407,0
82982,8263,48913,91245,131895,57176,0
8056,97009,36859,105065,44915,133868,0
46758,44577,45352,91335,92110,89929,1
76512,23622,59923,100134,136435,83545,1
57898,62845,64201,120743,122099,127046,1
52916,36699,9895,89615,62811,46594,0
92180,80985,59093,173165,151273,140078,1
63084,44348,41559,107432,104643,85907,1
26024,7115,78842,33139,104866,85957,0
99577,76334,25288,175911,124865,101622,1
26905,86574,55680,113479,82585,142254,0
69228,21643,48812,90871,118040,70455,1
67745,22469,28025,90214,95770,50494,0
95096,46317,60016,141413,155112,106333,1
80566,22248,16919,102814,97485,39167,0
5415,32264,55690,37679,61105,87954,0
77843,34004,52588,111847,130431,86592,1
63194,96955,51721,160149,114915,148676,1
28548,77581,95605,106129,124153,173186,1
11206,88939,46899,100145,58105,135838,0
10879,73994,96586,84873,107465,170580,0
26290,57293,56176,83583,82466,113469,1
51396,759,14391,52155,65787,15150,0
8617,51490,65437,60107,74054,116927,0
17774,96908,14788,114682,32562,111696,0
91837,88925,38926,180762,130763,127851,1
56770,7183,52528,63953,109298,59711,1
7858,63086,24890,70944,32748,87976,0
29847,93304,54920,123151,84767,148224,0
33982,77938,52905,111920,86887,130843,1
13575,44127,93064,57702,106639,137191,0
45039,63106,73025,108145,118064,136131,1
70609,37833,56325,108442,126934,94158,1
72861,99457,62728,172318,135589,162185,1
89229,50675,87794,139904,177023,138469,1
68544,10658,73113,79202,141657,83771,1
52887,33401,97565,86288,150452,130966,0
54033,56336,85605,110369,139638,141941,1
14952,70079,21993,85031,36945,92072,0
29130,7289,27620,36419,56750,34909,1
14773,46707,56962,61480,71735,103669,1
12987,90588,74139,103575,87126,164727,0
59557,19980,34180,79537,93737,54160,0
52839,9962,11978,62801,64817,21940,0
59175,4606,21078,63781,80253,25684,0
13244,73986,42283,87230,55527,116269,0
49492,16857,65166,66349,114658,82023,1
57532,27490,67536,85022,125068,95026,1
54340,40452,11817,94792,66157,52269,0
18174,68030,60749,86204,78923,128779,1
39661,62800,3384,102461,43045,66184,0
72905,16555,67116,89460,140021,83671,1
86914,30898,18859,117812,105773,49757,0
98182,56702,23246,154884,121428,79948,0
7331,31300,44425,38631,51756,75725,0
33546,19795,2597,53341,36143,22392,0
34026,49056,75356,83082,109382,124412,1
61867,94543,86511,156410,148378,181054,1
81167,84331,60922,165498,142089,145253,1
96722,52998,6572,149720,103294,59570,0
14454,32450,13250,46904,27704,45700,0
96308,1953,76793,98261,173101,78746,0
81331,5957,13631,87288,94962,19588,0
28407,48670,89329,77077,117736,137999,0
72528,69269,62747,141797,135275,132016,1
96115,10350,73700,106465,169815,84050,0
35132,57358,59825,92490,94957,117183,1
43155,77254,79191,120409,122346,156445,1
9983,70350,87417,80333,97400,157767,0
72482,52281,81111,124763,153593,133392,1
37596,66058,93954,103654,131550,160012,1
35234,65713,80774,100947,116008,146487,1
80411,19632,50296,100043,130707,69928,0
44365,34609,56952,78974,101317,91561,1
66342,24915,9077,91257,75419,33992,0
37340,62943,59002,100283,96342,121945,1
17732,16122,76440,33854,94172,92562,0
74933,52192,79694,127125,154627,131886,1
57251,96418,90191,153669,147442,186609,1
8829,23462,1609,32291,10438,25071,0
48551,54416,74533,102967,123084,128949,1
30997,28623,21253,59620,52250,49876,1
9621,82042,44883,91663,54504,126925,0
7452,67665,55169,75117,62621,122834,0
932,96912,10118,97844,11050,107030,0
39683,73691,90088,113374,129771,163779,1
39970,39116,72156,79086,112126,111272,1
98951,87112,1380,186063,100331,88492,0
29938,56380,93334,86318,123272,149714,0
60982,16648,90115,77630,151097,106763,0
